positive_bert,negative_bert,neutral_bert,info_exchange_zscore_chats,discrepancies_lexical_wordcount,hear_lexical_wordcount,home_lexical_wordcount,conjunction_lexical_wordcount,certainty_lexical_wordcount,inclusive_lexical_wordcount,bio_lexical_wordcount,achievement_lexical_wordcount,adverbs_lexical_wordcount,anxiety_lexical_wordcount,third_person_lexical_wordcount,negation_lexical_wordcount,swear_lexical_wordcount,death_lexical_wordcount,health_lexical_wordcount,see_lexical_wordcount,body_lexical_wordcount,family_lexical_wordcount,negative_affect_lexical_wordcount,quantifier_lexical_wordcount,positive_affect_lexical_wordcount,insight_lexical_wordcount,humans_lexical_wordcount,present_tense_lexical_wordcount,future_tense_lexical_wordcount,past_tense_lexical_wordcount,relative_lexical_wordcount,sexual_lexical_wordcount,inhibition_lexical_wordcount,sadness_lexical_wordcount,social_lexical_wordcount,indefinite_pronoun_lexical_wordcount,religion_lexical_wordcount,work_lexical_wordcount,money_lexical_wordcount,causation_lexical_wordcount,anger_lexical_wordcount,first_person_singular_lexical_wordcount,feel_lexical_wordcount,tentativeness_lexical_wordcount,exclusive_lexical_wordcount,verbs_lexical_wordcount,friends_lexical_wordcount,article_lexical_wordcount,argue_lexical_wordcount,auxiliary_verbs_lexical_wordcount,cognitive_mech_lexical_wordcount,preposition_lexical_wordcount,first_person_plural_lexical_wordcount,percept_lexical_wordcount,second_person_lexical_wordcount,positive_words_lexical_wordcount,first_person_lexical_wordcount,nltk_english_stopwords_lexical_wordcount,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,please_politeness_convokit,please_start_politeness_convokit,hashedge_politeness_convokit,indirect_btw_politeness_convokit,hedges_politeness_convokit,factuality_politeness_convokit,deference_politeness_convokit,gratitude_politeness_convokit,apologizing_politeness_convokit,1st_person_pl_politeness_convokit,1st_person_politeness_convokit,1st_person_start_politeness_convokit,2nd_person_politeness_convokit,2nd_person_start_politeness_convokit,indirect_greeting_politeness_convokit,direct_question_politeness_convokit,direct_start_politeness_convokit,haspositive_politeness_convokit,hasnegative_politeness_convokit,subjunctive_politeness_convokit,indicative_politeness_convokit,Acknowledgement_receptiveness_yeomans,Affirmation_receptiveness_yeomans,Agreement_receptiveness_yeomans,Apology_receptiveness_yeomans,Ask_Agency_receptiveness_yeomans,By_The_Way_receptiveness_yeomans,Can_You_receptiveness_yeomans,Conjunction_Start_receptiveness_yeomans,Could_You_receptiveness_yeomans,Disagreement_receptiveness_yeomans,Filler_Pause_receptiveness_yeomans,First_Person_Plural_receptiveness_yeomans,First_Person_Single_receptiveness_yeomans,For_Me_receptiveness_yeomans,For_You_receptiveness_yeomans,Formal_Title_receptiveness_yeomans,Give_Agency_receptiveness_yeomans,Goodbye_receptiveness_yeomans,Gratitude_receptiveness_yeomans,Hedges_receptiveness_yeomans,Hello_receptiveness_yeomans,Impersonal_Pronoun_receptiveness_yeomans,Informal_Title_receptiveness_yeomans,Let_Me_Know_receptiveness_yeomans,Negation_receptiveness_yeomans,Negative_Emotion_receptiveness_yeomans,Please_receptiveness_yeomans,Positive_Emotion_receptiveness_yeomans,Reasoning_receptiveness_yeomans,Reassurance_receptiveness_yeomans,Second_Person_receptiveness_yeomans,Subjectivity_receptiveness_yeomans,Swearing_receptiveness_yeomans,Truth_Intensifier_receptiveness_yeomans,Bare_Command_receptiveness_yeomans,YesNo_Questions_receptiveness_yeomans,WH_Questions_receptiveness_yeomans,Adverb_Limiter_receptiveness_yeomans
0.111709982,0.049803641,0.838486314,-0.226106037,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,0,1,1,0,0,0,0,2,4,0,0,-0.73607546,-0.419811057,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.322303832,0.009912089,0.667784095,-0.226106037,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,1,6,0,0,0.128869881,0.365822676,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.298779339,0.00955188,0.691668749,0.862315493,4,0,1,9,0,3,0,2,6,0,0,3,0,0,0,1,0,0,1,2,1,2,0,1,2,1,4,0,0,1,1,3,0,4,4,1,0,12,0,2,1,7,0,2,7,6,11,7,0,1,0,1,12,42,0.75,0,0.032250722,0.278063061,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,1
0.013300592,0.689718962,0.296980381,0.744008805,0,1,1,6,1,7,1,0,5,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,1,3,0,0,0,13,0,0,3,4,3,0,0,0,0,0,3,0,4,2,2,11,9,5,1,7,2,5,33,0.4,0.225,-1.140259836,-0.786933539,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0
0.056545194,0.482311696,0.461143136,0.247120715,4,0,0,4,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,1,0,0,0,1,0,7,0,1,1,6,0,0,5,3,8,6,0,0,0,0,7,25,0.6875,0.15625,-0.96264678,-0.625606803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
0.179080933,0.012037527,0.808881521,-0.226106037,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,1,3,0,0,1,2,3,1,2,1,0,0,2,7,0.2,0.2,-0.459371319,-0.168479444,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.017412335,0.715058923,0.267528743,0.152475365,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,3,3,0,2,0,0,3,0,0,0,1,6,0,0,0,0,0,6,0,2,1,3,0,0,0,2,7,3,0,0,0,2,6,18,0.75,0,-1.123372198,-0.771594422,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,6,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0
0.154922739,0.379809141,0.465268105,-0.226106037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,2,0,0,0,2,2,0,0,0,1,1,0,6,0.375,-0.125,-0.5585932,-0.258603124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.064935111,0.46589309,0.469171822,0.105152689,1,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,3,2,0,0,0,1,2,0,0,2,0,0,4,0,2,0,6,0,0,2,3,3,1,0,0,0,0,4,18,0.9,-0.166666667,-0.928187943,-0.594307687,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2
0.94810766,0.001947451,0.049944907,0.460072754,1,0,0,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,1,0,0,0,0,0,5,3,0,0,2,0,0,1,0,0,0,6,0,3,4,6,5,2,0,0,3,3,1,20,0.7,0.325,2.699154375,2.700423613,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
0.280792028,0.130838841,0.588369131,0.105152689,1,0,0,2,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,2,0,6,0,0,2,0,0,0,4,0,0,0,1,0,0,4,0,3,1,6,0,1,1,2,7,5,1,1,0,1,5,17,0.75,0,-0.041626273,0.210960255,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
0.091279931,0.168455288,0.740264773,1.146251545,0,0,1,10,2,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,9,0,0,0,14,2,0,2,5,0,0,0,0,0,1,6,0,5,9,6,13,8,5,0,6,2,5,44,0.85,0.3,-0.81998521,-0.49602666,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
0.102128841,0.011088135,0.886783063,-0.013153999,1,0,0,2,1,3,0,0,2,0,0,3,0,0,0,1,0,0,0,0,1,2,0,3,0,0,3,0,0,0,2,3,0,0,0,0,0,3,0,1,1,4,0,0,2,1,9,3,2,1,0,0,5,20,0,0,-0.775426863,-0.455554113,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
0.360273242,0.034268491,0.605458319,0.483734091,3,0,0,8,0,6,2,1,9,0,0,0,0,0,0,0,2,0,0,1,1,1,0,3,1,0,5,0,0,0,5,4,0,4,1,3,0,0,0,0,0,6,0,2,3,4,13,8,2,0,3,2,2,26,0.4,0.1,0.284816813,0.507469974,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
0.280792028,0.130838841,0.588369131,1.430187596,4,0,1,9,1,8,3,2,9,0,0,3,0,0,2,0,1,0,1,2,3,7,1,13,1,3,7,0,0,0,6,3,0,1,0,4,0,18,0,4,4,18,0,4,9,6,29,11,1,0,0,2,19,57,0.468571429,-0.056,-0.041626273,0.210960255,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,1,0,0,0,0,0,1,0,3,0,0,2,2,0,2,0,0,0,5,0,1,0,0,0,1
0.007861779,0.826267958,0.165870234,0.956960844,0,0,0,5,1,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1,0,17,0,0,0,10,2,0,3,0,1,0,0,0,0,0,8,0,3,8,4,9,9,2,0,7,6,2,33,0.461282468,0.27775974,-1.162597981,-0.807223376,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,7,0,0,1,0,0,0,0
0.053151026,0.119592011,0.827256978,0.436411416,3,0,0,2,0,2,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,8,1,0,4,0,2,0,1,2,0,3,0,0,0,5,0,1,1,11,0,0,5,5,14,7,0,0,1,0,5,20,0.513125,0.2540625,-0.976587214,-0.638268962,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0
0.073297337,0.055477273,0.871225357,3.039158554,4,0,3,16,1,18,4,3,6,0,0,3,0,0,2,0,1,0,0,4,9,4,0,17,6,1,20,0,0,0,32,2,0,6,5,1,0,1,0,4,7,25,0,6,12,17,35,18,10,0,17,8,10,85,0.473241342,0.190395022,-0.893842835,-0.563111871,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,7,0,0,17,0,0,0,0,0,0,2
0.009210794,0.852418005,0.138371214,-0.2024447,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,2,2,2,0,0,0,0,0,3,10,0,0,-1.157057342,-0.802190789,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06994991,0.080491081,0.849558949,-0.2024447,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,4,0,0,0,3,2,0,1,1,1,2,0,4,0.9,0.7,-0.907591295,-0.575599659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
0.034947157,0.579696,0.385356814,-0.107799349,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,3,0,3,3,0,0,0,0,2,10,1,0,-1.051353652,-0.706179653,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
0.666308403,0.062278789,0.271412849,1.28821957,0,0,0,6,1,10,1,6,2,0,0,0,0,0,0,0,0,0,0,0,6,1,1,6,0,3,8,1,0,0,12,0,0,4,1,1,0,2,0,0,2,10,0,5,7,5,15,12,5,0,3,7,7,39,0.511574074,0.074537037,1.541756118,1.649153584,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,3,0,0,2,0,0,0,0
0.062397882,0.040482327,0.897119761,0.081491352,1,1,0,3,0,1,0,1,3,0,0,3,0,0,0,0,0,0,0,0,1,3,0,2,0,2,0,0,0,0,2,2,0,0,0,1,0,7,1,0,2,5,0,2,3,2,8,2,0,2,0,1,7,22,0.3,0.2,-0.938608778,-0.603772978,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0
0.512510359,0.009157009,0.478332639,1.311880908,0,0,1,7,0,7,0,1,8,0,0,0,0,0,0,0,0,0,0,2,5,0,0,5,4,1,15,0,0,0,13,2,0,3,4,1,0,0,0,0,0,11,0,3,6,5,8,13,4,0,6,5,4,40,0.428535354,0.014393939,0.910080968,1.075400211,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,6,0,0,0,0,0,0,0
0.009523307,0.843285084,0.147191644,-0.155122024,1,1,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,2,3,0,0,0,0,0,3,0,0,0,4,0,0,2,3,1,1,0,1,0,0,3,14,0,0,-1.155773799,-0.801024941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014077778,0.621653438,0.36426872,1.430187596,3,0,0,8,2,5,1,3,10,0,0,0,0,0,0,0,0,0,0,0,7,1,0,8,1,0,8,1,0,0,8,5,0,3,1,2,0,4,0,2,6,9,0,4,10,5,19,16,2,0,4,8,6,54,0.5,0.325,-1.137067799,-0.784034197,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,4,0,0,2,0,0,0,2
0.012740545,0.730374873,0.256884545,-0.178783362,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,1,0,0,0,1,2,9,0.845238095,-0.071428571,-1.142560046,-0.78902283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0.793382406,0.012576263,0.194041371,0.602040779,0,0,0,4,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,7,0,0,5,0,0,0,7,3,0,0,0,0,0,6,0,0,0,7,0,3,5,2,7,6,0,0,3,4,6,27,0.488541667,-0.153125,2.063671014,2.123211225,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0
0.397612572,0.116441302,0.485946119,-0.391735401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,1,3,0,0,0.438175894,0.158398748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.735243976,0.007835828,0.256920218,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.824886432,1.327377024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.377701759,0.09237466,0.529923558,-0.439058076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.75,0.356398746,0.089461716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.397612572,0.116441302,0.485946119,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.438175894,0.158398748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.397612572,0.116441302,0.485946119,-0.415396738,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,0,1,0,0,0,1,3,0,0,0.438175894,0.158398748,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.205979779,0.22426936,0.569750786,-0.249767375,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,2,1,2,2,0,0,0,0,2,8,0,0,-0.348893108,-0.505089803,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.280792028,0.130838841,0.588369131,1.856091673,3,0,0,6,2,11,0,1,7,0,0,0,0,0,0,0,0,0,0,0,10,2,0,12,1,1,11,0,0,0,20,6,0,4,6,1,0,2,1,0,3,14,0,5,9,7,22,16,8,1,9,8,9,55,0.342361111,0.25625,-0.041626273,-0.246068006,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,3,0,0,0,7,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,9,0,0,1,0,0,0,0
0.103659682,0.037010849,0.859329402,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.769139435,-0.859351786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.377701759,0.09237466,0.529923558,2.471286451,4,1,0,6,2,5,2,2,3,1,0,1,0,0,2,0,0,0,0,4,12,0,0,8,2,0,19,0,1,0,7,7,0,5,2,2,0,6,0,2,1,14,0,13,4,10,15,18,0,1,3,25,6,64,0.537226891,0.19372549,0.356398746,0.089461716,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,7,0,0,1,2,0,15,0,0,3,0,0,0,0,0,0,0
0.422517955,0.051835574,0.525646448,0.956960844,2,1,0,5,1,9,3,0,5,0,0,0,0,0,3,0,0,0,0,0,3,4,0,14,1,1,3,0,0,0,16,5,0,2,1,0,0,2,0,0,0,17,0,1,5,10,16,4,6,1,7,3,8,41,0.4,0.006666667,0.540466609,0.244628441,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,1,0,5,0,0,0,1,0,3,0,0,7,0,0,0,0,0,0,0
0.213838622,0.019025236,0.767136157,-0.320751388,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,2,0,0,2,2,0,0,-0.316615483,-0.4778802,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011080571,0.528416574,0.460502803,0.554718104,0,0,0,2,0,2,1,1,4,0,0,0,0,0,1,0,0,0,1,0,3,0,0,5,1,1,3,0,0,1,3,5,0,2,3,0,0,3,0,0,1,8,0,2,3,7,3,2,1,0,1,2,4,25,0.5,0.1,-1.149377848,-1.179887639,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,2
0.480068147,0.102255255,0.417676568,-0.462719414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.776835195,0.44388397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.937039375,0.009948469,0.053012144,-0.439058076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.653695018,2.02605148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.098758586,0.0619683,0.839273036,0.814992818,3,0,0,5,0,2,2,1,3,0,0,0,0,0,0,0,0,0,1,2,3,1,0,8,4,1,4,2,0,1,9,6,0,5,1,1,0,6,0,1,4,14,0,4,5,9,10,5,1,0,3,3,7,41,0.64,0.4,-0.789269084,-0.876320809,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,6,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,2
0.377701759,0.09237466,0.529923558,3.536046644,4,0,0,17,0,8,3,11,7,1,0,1,0,0,2,0,0,0,0,1,11,5,0,20,3,3,23,1,0,0,4,15,0,12,3,2,0,22,2,5,6,28,0,6,11,19,27,25,0,2,1,15,22,106,0.546354167,0.144270833,0.356398746,0.089461716,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0,19,1,0,0,0,0,0,1,0,15,0,0,1,6,0,12,1,0,1,2,0,0,0,0,0,1
0.015377614,0.781118155,0.20350422,-0.391735401,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,-1.131729149,-1.165010023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
