Pair_Speaker_turn,PairID,Speaker,Turn,Speaker_turn,Turn_Boundary,Turn Start,Turn End
20240522_1325_S3WBLM1GW0BF_A_18,20240522_1325_S3WBLM1GW0BF,A,18,A_18,72.20569,72.928314,73.56742
20240522_1325_S3WBLM1GW0BF_B_19,20240522_1325_S3WBLM1GW0BF,B,19,B_19,74.32427200000001,75.56064,75.72023
20240522_1325_S3WBLM1GW0BF_A_20,20240522_1325_S3WBLM1GW0BF,A,20,A_20,78.98532,76.2836,82.41
20240522_1325_S3WBLM1GW0BF_B_20,20240522_1325_S3WBLM1GW0BF,B,20,B_20,79.27359000000001,81.94439,82.26358
20240522_1325_S3WBLM1GW0BF_B_21,20240522_1325_S3WBLM1GW0BF,B,21,B_21,88.142197,82.901955,94.340004
20240522_1325_S3WBLM1GW0BF_A_21,20240522_1325_S3WBLM1GW0BF,A,21,A_21,86.0759775,88.770004,89.25
20240522_1325_S3WBLM1GW0BF_Both_21,20240522_1325_S3WBLM1GW0BF,Both,21,Both_21,90.715002,90.740005,92.66
20240522_1325_S3WBLM1GW0BF_A_22,20240522_1325_S3WBLM1GW0BF,A,22,A_22,105.4008375,94.93,120.06167
20240522_1325_S3WBLM1GW0BF_B_23,20240522_1325_S3WBLM1GW0BF,B,23,B_23,109.478395,122.25315,124.02679
20240522_1325_S3WBLM1GW0BF_A_24,20240522_1325_S3WBLM1GW0BF,A,24,A_24,123.68240700000001,124.13272,125.111664
20240522_1325_S3WBLM1GW0BF_Both_24,20240522_1325_S3WBLM1GW0BF,Both,24,Both_24,124.665575,124.88003,125.19843
20240522_1325_S3WBLM1GW0BF_B_25,20240522_1325_S3WBLM1GW0BF,B,25,B_25,125.477045,125.19843,126.07406
20240522_1325_S3WBLM1GW0BF_A_26,20240522_1325_S3WBLM1GW0BF,A,26,A_26,125.948965,126.4605,126.6995
20240522_1325_S3WBLM1GW0BF_B_27,20240522_1325_S3WBLM1GW0BF,B,27,B_27,139.09147000000002,128.14372,151.72244
20240522_1325_S3WBLM1GW0BF_A_28,20240522_1325_S3WBLM1GW0BF,A,28,A_28,156.82319,153.16315,185.50266
20240522_1325_S3WBLM1GW0BF_B_29,20240522_1325_S3WBLM1GW0BF,B,29,B_29,193.440515,189.95186,233.71788
20240522_1325_S3WBLM1GW0BF_A_30,20240522_1325_S3WBLM1GW0BF,A,30,A_30,214.995765,235.41437,240.03967
20240522_1325_S3WBLM1GW0BF_B_30,20240522_1325_S3WBLM1GW0BF,B,30,B_30,237.683985,239.7937,239.9536
20240522_1325_S3WBLM1GW0BF_Both_30,20240522_1325_S3WBLM1GW0BF,Both,30,Both_30,240.24643500000002,240.03967,240.69917
20240522_1325_S3WBLM1GW0BF_B_31,20240522_1325_S3WBLM1GW0BF,B,31,B_31,242.43496,240.833,244.83025
20240522_1325_S3WBLM1GW0BF_A_32,20240522_1325_S3WBLM1GW0BF,A,32,A_32,243.3471,245.30298,245.8612
20240522_1325_S3WBLM1GW0BF_Both_32,20240522_1325_S3WBLM1GW0BF,Both,32,Both_32,245.47305999999998,245.56348,245.64314
20240522_1325_S3WBLM1GW0BF_B_33,20240522_1325_S3WBLM1GW0BF,B,33,B_33,245.68297,245.7228,245.80246
20240522_1325_S3WBLM1GW0BF_A_34,20240522_1325_S3WBLM1GW0BF,A,34,A_34,245.871745,245.8612,246.02069
20240522_1325_S3WBLM1GW0BF_B_35,20240522_1325_S3WBLM1GW0BF,B,35,B_35,246.62844,246.04144,247.39568
20240522_1325_S3WBLM1GW0BF_A_36,20240522_1325_S3WBLM1GW0BF,A,36,A_36,265.36072,249.87,284.68
20240522_1325_S3WBLM1GW0BF_B_37,20240522_1325_S3WBLM1GW0BF,B,37,B_37,282.75499,292.3414,315.63998
20240522_1325_S3WBLM1GW0BF_A_37,20240522_1325_S3WBLM1GW0BF,A,37,A_37,298.46569999999997,304.35,304.59
20240522_1325_S3WBLM1GW0BF_A_38,20240522_1325_S3WBLM1GW0BF,A,38,A_38,318.14895,317.55618,331.9479
20240522_1325_S3WBLM1GW0BF_B_38,20240522_1325_S3WBLM1GW0BF,B,38,B_38,324.35605999999996,331.07623,331.15594
20240522_1325_S3WBLM1GW0BF_Both_38,20240522_1325_S3WBLM1GW0BF,Both,38,Both_38,331.355225,331.5545,331.63422
20240522_1325_S3WBLM1GW0BF_B_39,20240522_1325_S3WBLM1GW0BF,B,39,B_39,332.152325,331.63422,332.75015
20240522_1325_S3WBLM1GW0BF_A_40,20240522_1325_S3WBLM1GW0BF,A,40,A_40,337.248935,333.76297,342.86365
20240522_1325_S3WBLM1GW0BF_B_40,20240522_1325_S3WBLM1GW0BF,B,40,B_40,338.049315,342.1759,342.33566
20240522_1325_S3WBLM1GW0BF_Both_40,20240522_1325_S3WBLM1GW0BF,Both,40,Both_40,342.41551000000004,342.57526,342.65512
20240522_1325_S3WBLM1GW0BF_B_41,20240522_1325_S3WBLM1GW0BF,B,41,B_41,344.93143,342.65512,347.2876
20240522_1325_S3WBLM1GW0BF_A_42,20240522_1325_S3WBLM1GW0BF,A,42,A_42,349.3972,349.90778,356.13928
20240522_1325_S3WBLM1GW0BF_B_43,20240522_1325_S3WBLM1GW0BF,B,43,B_43,363.66997000000003,358.89502,377.43216
20240522_1325_S3WBLM1GW0BF_Both_43,20240522_1325_S3WBLM1GW0BF,Both,43,Both_43,363.45936,360.3069,368.0237
20240522_1325_S3WBLM1GW0BF_A_44,20240522_1325_S3WBLM1GW0BF,A,44,A_44,370.91857,380.49408,381.53024
20240522_1325_S3WBLM1GW0BF_Both_44,20240522_1325_S3WBLM1GW0BF,Both,44,Both_44,381.26216,381.43344,382.03024
20240522_1325_S3WBLM1GW0BF_B_45,20240522_1325_S3WBLM1GW0BF,B,45,B_45,392.844255,381.75204,404.25507
20240522_1325_S3WBLM1GW0BF_A_45,20240522_1325_S3WBLM1GW0BF,A,45,A_45,392.90391999999997,403.97607,404.0558
20240522_1325_S3WBLM1GW0BF_A_46,20240522_1325_S3WBLM1GW0BF,A,46,A_46,404.425305,404.37454,404.87454
20240522_1325_S3WBLM1GW0BF_Both_46,20240522_1325_S3WBLM1GW0BF,Both,46,Both_46,405.03367000000003,404.4947,405.6928
20240522_1325_S3WBLM1GW0BF_B_47,20240522_1325_S3WBLM1GW0BF,B,47,B_47,405.45319,406.17206,406.41168
20240522_1325_S3WBLM1GW0BF_A_48,20240522_1325_S3WBLM1GW0BF,A,48,A_48,425.49568,409.47485,444.8193
20240522_1325_S3WBLM1GW0BF_B_49,20240522_1325_S3WBLM1GW0BF,B,49,B_49,442.31991500000004,452.37927,475.16498
20240522_1325_S3WBLM1GW0BF_A_50,20240522_1325_S3WBLM1GW0BF,A,50,A_50,465.323435,477.46915,478.2676
20240522_1325_S3WBLM1GW0BF_B_51,20240522_1325_S3WBLM1GW0BF,B,51,B_51,478.722,478.61893,479.97485
20240522_1325_S3WBLM1GW0BF_A_52,20240522_1325_S3WBLM1GW0BF,A,52,A_52,482.675115,482.81885,486.7313
20240522_1325_S3WBLM1GW0BF_B_53,20240522_1325_S3WBLM1GW0BF,B,53,B_53,485.42476,487.5521,488.03067
20240522_1325_S3WBLM1GW0BF_A_54,20240522_1325_S3WBLM1GW0BF,A,54,A_54,491.2192,490.1781,494.8863
20240522_1325_S3WBLM1GW0BF_B_55,20240522_1325_S3WBLM1GW0BF,B,55,B_55,498.42177,495.2327,506.66544
20240522_1325_S3WBLM1GW0BF_A_56,20240522_1325_S3WBLM1GW0BF,A,56,A_56,504.772875,509.8359,514.31305
20240522_1325_S3WBLM1GW0BF_B_57,20240522_1325_S3WBLM1GW0BF,B,57,B_57,519.7023,516.12,529.5687
20240522_1325_S3WBLM1GW0BF_A_57,20240522_1325_S3WBLM1GW0BF,A,57,A_57,518.8990200000001,521.4387,521.67804
20240522_1325_S3WBLM1GW0BF_Both_57,20240522_1325_S3WBLM1GW0BF,Both,57,Both_57,521.6665250000001,521.67804,521.89435
20240522_1325_S3WBLM1GW0BF_A_58,20240522_1325_S3WBLM1GW0BF,A,58,A_58,527.18289,530.3741,532.68774
20240522_1325_S3WBLM1GW0BF_B_59,20240522_1325_S3WBLM1GW0BF,B,59,B_59,531.89,533.1661,533.4059
20240522_1325_S3WBLM1GW0BF_A_60,20240522_1325_S3WBLM1GW0BF,A,60,A_60,533.851175,534.29736,534.53625
20240522_1325_S3WBLM1GW0BF_B_61,20240522_1325_S3WBLM1GW0BF,B,61,B_61,538.24368,536.6919,542.19
20240522_1325_S3WBLM1GW0BF_A_61,20240522_1325_S3WBLM1GW0BF,A,61,A_61,538.6405,540.3502,540.5891
20240522_1325_S3WBLM1GW0BF_A_62,20240522_1325_S3WBLM1GW0BF,A,62,A_62,545.41525,548.4093,550.4803
20240522_1325_S3WBLM1GW0BF_B_63,20240522_1325_S3WBLM1GW0BF,B,63,B_63,552.0846,552.40826,555.7599
20240522_1325_S3WBLM1GW0BF_A_64,20240522_1325_S3WBLM1GW0BF,A,64,A_64,555.7058300000001,557.9679,559.0034
20240522_1325_S3WBLM1GW0BF_B_65,20240522_1325_S3WBLM1GW0BF,B,65,B_65,559.2978,560.2287,560.6277
20240522_1325_S3WBLM1GW0BF_A_66,20240522_1325_S3WBLM1GW0BF,A,66,A_66,571.5543,580.727,582.8799
20240522_1325_S3WBLM1GW0BF_B_67,20240522_1325_S3WBLM1GW0BF,B,67,B_67,583.386,583.40497,586.045
20240522_1325_S3WBLM1GW0BF_A_68,20240522_1325_S3WBLM1GW0BF,A,68,A_68,586.41165,587.50464,589.41833
20240522_1325_S3WBLM1GW0BF_B_69,20240522_1325_S3WBLM1GW0BF,B,69,B_69,588.89482,590.045,590.285
20240522_1325_S3WBLM1GW0BF_A_70,20240522_1325_S3WBLM1GW0BF,A,70,A_70,607.91905,623.4035,625.7931
20240522_1325_S3WBLM1GW0BF_Both_70,20240522_1325_S3WBLM1GW0BF,Both,70,Both_70,624.6136,625.7442,625.8237
20240522_1325_S3WBLM1GW0BF_B_71,20240522_1325_S3WBLM1GW0BF,B,71,B_71,626.6979650000001,626.06213,627.65173
20240522_1325_S3WBLM1GW0BF_A_72,20240522_1325_S3WBLM1GW0BF,A,72,A_72,627.24188,628.2623,628.42163
20240522_1325_S3WBLM1GW0BF_B_73,20240522_1325_S3WBLM1GW0BF,B,73,B_73,628.910785,628.685,629.55927
20240522_1325_S3WBLM1GW0BF_A_74,20240522_1325_S3WBLM1GW0BF,A,74,A_74,629.54898,630.174,630.41296
20240522_1325_S3WBLM1HA7V7_B_1,20240522_1325_S3WBLM1HA7V7,B,1,B_1,315.91436365,1.1547273,1.6547273
20240522_1325_S3WBLM1HA7V7_A_2,20240522_1325_S3WBLM1HA7V7,A,2,A_2,1.95644615,2.278484,2.758165
20240522_1325_S3WBLM1HA7V7_B_3,20240522_1325_S3WBLM1HA7V7,B,3,B_3,9.1710385,10.392546,16.063593
20240522_1325_S3WBLM1HA7V7_A_4,20240522_1325_S3WBLM1HA7V7,A,4,A_4,17.9627365,16.759756,25.532927
20240522_1325_S3WBLM1HA7V7_B_5,20240522_1325_S3WBLM1HA7V7,B,5,B_5,23.198557,28.91787,29.637358
20240522_1325_S3WBLM1HA7V7_A_6,20240522_1325_S3WBLM1HA7V7,A,6,A_6,33.8173125,32.17114,38.716755
20240522_1325_S3WBLM1HA7V7_B_7,20240522_1325_S3WBLM1HA7V7,B,7,B_7,37.54618,41.003704,42.92122
20240522_1325_S3WBLM1HA7V7_A_8,20240522_1325_S3WBLM1HA7V7,A,8,A_8,51.520035,43.839577,62.036366
20240522_1325_S3WBLM1HA7V7_B_9,20240522_1325_S3WBLM1HA7V7,B,9,B_9,79.4585335,65.39304,115.07749
20240522_1325_S3WBLM1HA7V7_A_10,20240522_1325_S3WBLM1HA7V7,A,10,A_10,92.10507,117.0615,118.8171
20240522_1325_S3WBLM1HA7V7_B_11,20240522_1325_S3WBLM1HA7V7,B,11,B_11,120.86645,120.03434,124.6714
20240522_1325_S3WBLM1HA7V7_Both_11,20240522_1325_S3WBLM1HA7V7,Both,11,Both_11,120.47126750000001,120.66854,120.908195
20240522_1325_S3WBLM1HA7V7_A_12,20240522_1325_S3WBLM1HA7V7,A,12,A_12,152.04764,126.18052,183.42674
20240522_1325_S3WBLM1HA7V7_B_13,20240522_1325_S3WBLM1HA7V7,B,13,B_13,159.31006000000002,186.29164,192.4396
20240522_1325_S3WBLM1HA7V7_A_14,20240522_1325_S3WBLM1HA7V7,A,14,A_14,197.370825,193.475,208.45001
20240522_1325_S3WBLM1HA7V7_B_14,20240522_1325_S3WBLM1HA7V7,B,14,B_14,195.43246,197.15039,197.38992
20240522_1325_S3WBLM1HA7V7_B_15,20240522_1325_S3WBLM1HA7V7,B,15,B_15,226.268935,210.66606,255.38748
20240522_1325_S3WBLM1HA7V7_A_16,20240522_1325_S3WBLM1HA7V7,A,16,A_16,245.25993,257.7461,279.8538
20240522_1325_S3WBLM1HA7V7_B_17,20240522_1325_S3WBLM1HA7V7,B,17,B_17,299.49628,281.965,341.24646
20240522_1325_S3WBLM1HA7V7_A_18,20240522_1325_S3WBLM1HA7V7,A,18,A_18,323.33955,353.59753,364.7141
20240522_1325_S3WBLM1HA7V7_B_18,20240522_1325_S3WBLM1HA7V7,B,18,B_18,359.13520500000004,364.5131,364.67288
20240522_1325_S3WBLM1HA7V7_B_19,20240522_1325_S3WBLM1HA7V7,B,19,B_19,364.91255,364.91254,365.312
20240522_1325_S3WBLM1HA7V7_A_20,20240522_1325_S3WBLM1HA7V7,A,20,A_20,370.72785999999996,371.18106,376.54318
20240522_1325_S3WBLM1HA7V7_B_21,20240522_1325_S3WBLM1HA7V7,B,21,B_21,385.36366,379.05536,399.54626
20240522_1325_S3WBLM1HA7V7_A_22,20240522_1325_S3WBLM1HA7V7,A,22,A_22,444.3044,401.37808,509.55344
20240522_1325_S3WBLM1HA7V7_B_23,20240522_1325_S3WBLM1HA7V7,B,23,B_23,458.82402,512.9166,516.26996
20240522_1325_S3WBLM1HA7V7_A_24,20240522_1325_S3WBLM1HA7V7,A,24,A_24,532.91425,517.293,552.9119
20240522_1325_S3WBLM1HA7V7_B_25,20240522_1325_S3WBLM1HA7V7,B,25,B_25,547.9288200000001,555.59375,578.56464
20240522_1325_S3WBLM1HA7V7_A_25,20240522_1325_S3WBLM1HA7V7,A,25,A_25,557.976195,560.0391,560.35864
20240522_1325_S3WBLM1HA7V7_A_26,20240522_1325_S3WBLM1HA7V7,A,26,A_26,575.5899,580.0193,591.1407
20240522_1325_S3WBLM1HA7V7_B_26,20240522_1325_S3WBLM1HA7V7,B,26,B_26,584.9535000000001,589.64874,589.8877
20240522_1325_S3WBLM1HA7V7_Both_26,20240522_1325_S3WBLM1HA7V7,Both,26,Both_26,590.37662,589.8877,591.1045
20240522_1325_S3WBLM1HA7V7_B_27,20240522_1325_S3WBLM1HA7V7,B,27,B_27,591.4009,591.162,592.9141
20240522_1325_S3WBLM1HA7V7_A_28,20240522_1325_S3WBLM1HA7V7,A,28,A_28,592.3905,593.0594,593.619
20240522_1325_S3WBLM1HA7V7_B_29,20240522_1325_S3WBLM1HA7V7,B,29,B_29,628.93525,598.9074,664.8111
20240522_1325_S3WBLM1HA7V7_A_30,20240522_1325_S3WBLM1HA7V7,A,30,A_30,651.20335,670.1129,703.4993
20240522_1325_S3WBLM1HA7V7_B_31,20240522_1325_S3WBLM1HA7V7,B,31,B_31,690.4164499999999,706.39996,710.72
20240522_1325_S3WBLM1HA7V7_A_32,20240522_1325_S3WBLM1HA7V7,A,32,A_32,743.21498,714.86,780.03
20240522_1325_S3WBLM1HA7V7_B_33,20240522_1325_S3WBLM1HA7V7,B,33,B_33,749.17425,782.21326,783.4885
20240522_1325_S3WBLM1HA7V7_A_34,20240522_1325_S3WBLM1HA7V7,A,34,A_34,785.897095,784.2846,789.58093
20240522_1325_S3WBLM1HA7V7_Both_34,20240522_1325_S3WBLM1HA7V7,Both,34,Both_34,784.88285,785.3217,785.4811
20240522_1325_S3WBLM1HA7V7_B_35,20240522_1325_S3WBLM1HA7V7,B,35,B_35,801.60335,791.8786,817.885
20240522_1325_S3WBLM1HA7V7_A_36,20240522_1325_S3WBLM1HA7V7,A,36,A_36,807.786775,819.13495,823.69495
20240522_1325_S3WBLM1HA7V7_Both_36,20240522_1325_S3WBLM1HA7V7,Both,36,Both_36,820.934975,821.4896,822.735
20240522_1325_S3WBLM1HA7V7_B_37,20240522_1325_S3WBLM1HA7V7,B,37,B_37,823.6424999999999,824.2804,825.7954
20240522_1325_S3WBLM1HA7V7_A_38,20240522_1325_S3WBLM1HA7V7,A,38,A_38,827.516575,826.4248,830.75275
20240522_1325_S3WBLM1HA7V7_Both_38,20240522_1325_S3WBLM1HA7V7,Both,38,Both_38,827.7008000000001,828.347,828.9768
20240522_1325_S3WBLM1HA7V7_B_39,20240522_1325_S3WBLM1HA7V7,B,39,B_39,831.34065,832.1062,834.3343
20240522_1325_S3WBLM1HA7V7_A_40,20240522_1325_S3WBLM1HA7V7,A,40,A_40,836.2144149999999,834.79846,840.32263
20240522_1325_S3WBLM1HA7V7_B_41,20240522_1325_S3WBLM1HA7V7,B,41,B_41,842.381165,841.098,849.96387
20240522_1325_S3WBLM1HA7V7_A_42,20240522_1325_S3WBLM1HA7V7,A,42,A_42,846.17325,851.0091,851.2485
20240522_1325_S3WBLM1HA7V7_B_43,20240522_1325_S3WBLM1HA7V7,B,43,B_43,873.143285,890.6511,895.27747
20240522_1325_S3WBLM1HA7V7_A_43,20240522_1325_S3WBLM1HA7V7,A,43,A_43,892.90587,894.66064,895.16064
20240522_1325_S3WBLM1HA7V7_A_44,20240522_1325_S3WBLM1HA7V7,A,44,A_44,897.6528,896.09686,900.64496
20240522_1325_S3WBLM1HA7V7_B_45,20240522_1325_S3WBLM1HA7V7,B,45,B_45,899.3962300000001,901.6587,902.6956
20240522_1325_S3WBLM1HA7V7_A_46,20240522_1325_S3WBLM1HA7V7,A,46,A_46,903.2335,903.53204,904.8083
20240522_1325_S3WBLM1HA7V7_B_47,20240522_1325_S3WBLM1HA7V7,B,47,B_47,934.21582,961.1483,964.8996
20240522_1325_S3WBLM1HA7V7_A_48,20240522_1325_S3WBLM1HA7V7,A,48,A_48,963.967675,965.74805,966.78705
20240522_1325_S3WBLM3BJQ16_B_1,20240522_1325_S3WBLM3BJQ16,B,1,B_1,489.37088950000003,10.103245,12.993729
20240522_1325_S3WBLM3BJQ16_A_2,20240522_1325_S3WBLM3BJQ16,A,2,A_2,12.164577,13.349242,14.225909
20240522_1325_S3WBLM3BJQ16_B_3,20240522_1325_S3WBLM3BJQ16,B,3,B_3,15.7279495,14.990967,18.106657
20240522_1325_S3WBLM3BJQ16_A_4,20240522_1325_S3WBLM3BJQ16,A,4,A_4,17.36983,18.310987,19.748693
20240522_1325_S3WBLM3BJQ16_B_5,20240522_1325_S3WBLM3BJQ16,B,5,B_5,25.7942435,20.583231,33.2775
20240522_1325_S3WBLM3BJQ16_A_6,20240522_1325_S3WBLM3BJQ16,A,6,A_6,31.269306999999998,39.162487,41.955383
20240522_1325_S3WBLM3BJQ16_B_7,20240522_1325_S3WBLM3BJQ16,B,7,B_7,46.9140935,43.2543,54.6657
20240522_1325_S3WBLM3BJQ16_A_8,20240522_1325_S3WBLM3BJQ16,A,8,A_8,53.7724825,55.805,64.290665
20240522_1325_S3WBLM3BJQ16_B_9,20240522_1325_S3WBLM3BJQ16,B,9,B_9,72.05849,70.14472,88.31198
20240522_1325_S3WBLM3BJQ16_A_10,20240522_1325_S3WBLM3BJQ16,A,10,A_10,89.24940000000001,90.53464,108.35408
20240522_1325_S3WBLM3BJQ16_B_11,20240522_1325_S3WBLM3BJQ16,B,11,B_11,104.139475,110.33638,117.74431
20240522_1325_S3WBLM3BJQ16_A_12,20240522_1325_S3WBLM3BJQ16,A,12,A_12,116.483017,118.73136,122.629654
20240522_1325_S3WBLM3BJQ16_B_13,20240522_1325_S3WBLM3BJQ16,B,13,B_13,123.42260999999999,125.40594,128.11386
20240522_1325_S3WBLM3BJQ16_A_14,20240522_1325_S3WBLM3BJQ16,A,14,A_14,129.72547,130.045,134.045
20240522_1325_S3WBLM3BJQ16_Both_14,20240522_1325_S3WBLM3BJQ16,Both,14,Both_14,131.468765,132.65361,132.89253
20240522_1325_S3WBLM3BJQ16_B_15,20240522_1325_S3WBLM3BJQ16,B,15,B_15,133.8881,134.80402,135.12259
20240522_1325_S3WBLM3BJQ16_A_16,20240522_1325_S3WBLM3BJQ16,A,16,A_16,153.09559000000002,137.325,171.38716
20240522_1325_S3WBLM3BJQ16_B_17,20240522_1325_S3WBLM3BJQ16,B,17,B_17,165.33184,174.04411,193.33868
20240522_1325_S3WBLM3BJQ16_A_18,20240522_1325_S3WBLM3BJQ16,A,18,A_18,185.2833,196.2033,196.52249
20240522_1325_S3WBLM3BJQ16_Both_18,20240522_1325_S3WBLM3BJQ16,Both,18,Both_18,196.8924,196.3845,197.5815
20240522_1325_S3WBLM3BJQ16_B_19,20240522_1325_S3WBLM3BJQ16,B,19,B_19,197.7012,197.8209,199.0179
20240522_1325_S3WBLM3BJQ16_A_20,20240522_1325_S3WBLM3BJQ16,A,20,A_20,199.964695,200.03369,202.10849
20240522_1325_S3WBLM3BJQ16_B_21,20240522_1325_S3WBLM3BJQ16,B,21,B_21,204.992095,204.2847,209.9505
20240522_1325_S3WBLM3BJQ16_A_22,20240522_1325_S3WBLM3BJQ16,A,22,A_22,209.15496,211.6286,214.02522
20240522_1325_S3WBLM3BJQ16_B_23,20240522_1325_S3WBLM3BJQ16,B,23,B_23,214.18654500000002,214.91022,216.74449
20240522_1325_S3WBLM3BJQ16_A_24,20240522_1325_S3WBLM3BJQ16,A,24,A_24,220.18296,221.2263,225.4557
20240522_1325_S3WBLM3BJQ16_B_25,20240522_1325_S3WBLM3BJQ16,B,25,B_25,228.170525,226.41292,235.11475
20240522_1325_S3WBLM3BJQ16_A_26,20240522_1325_S3WBLM3BJQ16,A,26,A_26,231.80585000000002,235.76341,237.19878
20240522_1325_S3WBLM3BJQ16_B_27,20240522_1325_S3WBLM3BJQ16,B,27,B_27,243.381405,238.88005,250.9994
20240522_1325_S3WBLM3BJQ16_A_28,20240522_1325_S3WBLM3BJQ16,A,28,A_28,254.52707500000002,251.25209,270.1741
20240522_1325_S3WBLM3BJQ16_B_28,20240522_1325_S3WBLM3BJQ16,B,28,B_28,260.83123,270.09125,270.41037
20240522_1325_S3WBLM3BJQ16_Both_28,20240522_1325_S3WBLM3BJQ16,Both,28,Both_28,272.24591,270.1741,274.40057
20240522_1325_S3WBLM3BJQ16_B_29,20240522_1325_S3WBLM3BJQ16,B,29,B_29,272.64565000000005,274.3194,275.1172
20240522_1325_S3WBLM3BJQ16_A_30,20240522_1325_S3WBLM3BJQ16,A,30,A_30,275.327685,275.83597,276.33597
20240522_1325_S3WBLM3BJQ16_B_31,20240522_1325_S3WBLM3BJQ16,B,31,B_31,285.70441,277.4307,295.57285
20240522_1325_S3WBLM3BJQ16_A_32,20240522_1325_S3WBLM3BJQ16,A,32,A_32,298.30887,296.67145,319.18704
20240522_1325_S3WBLM3BJQ16_B_32,20240522_1325_S3WBLM3BJQ16,B,32,B_32,307.77704,309.37778,318.88263
20240522_1325_S3WBLM3BJQ16_Both_32,20240522_1325_S3WBLM3BJQ16,Both,32,Both_32,314.369815,319.12225,319.36185
20240522_1325_S3WBLM3BJQ16_B_33,20240522_1325_S3WBLM3BJQ16,B,33,B_33,327.175335,319.36185,335.22842
20240522_1325_S3WBLM3BJQ16_A_34,20240522_1325_S3WBLM3BJQ16,A,34,A_34,329.02489,336.1312,338.68793
20240522_1325_S3WBLM3BJQ16_B_35,20240522_1325_S3WBLM3BJQ16,B,35,B_35,337.99627999999996,339.54288,339.86136
20240522_1325_S3WBLM3BJQ16_A_36,20240522_1325_S3WBLM3BJQ16,A,36,A_36,389.322875,434.14975,439.10287
20240522_1325_S3WBLM3BJQ16_B_36,20240522_1325_S3WBLM3BJQ16,B,36,B_36,435.924875,437.54,437.7
20240522_1325_S3WBLM3BJQ16_Both_36,20240522_1325_S3WBLM3BJQ16,Both,36,Both_36,438.30749000000003,438.91498,439.07498
20240522_1325_S3WBLM3BJQ16_B_37,20240522_1325_S3WBLM3BJQ16,B,37,B_37,443.03499,439.07498,447.155
20240522_1325_S3WBLM3BJQ16_A_38,20240522_1325_S3WBLM3BJQ16,A,38,A_38,446.75522,452.60446,454.43546
20240522_1325_S3WBLM3BJQ16_B_39,20240522_1325_S3WBLM3BJQ16,B,39,B_39,462.64644,457.80447,472.68842
20240522_1325_S3WBLM3BJQ16_A_40,20240522_1325_S3WBLM3BJQ16,A,40,A_40,470.6947,474.88474,483.58493
20240522_1325_S3WBLM3BJQ16_B_41,20240522_1325_S3WBLM3BJQ16,B,41,B_41,484.72765000000004,485.3897,494.57056
20240522_1325_S3WBLM3BJQ16_A_42,20240522_1325_S3WBLM3BJQ16,A,42,A_42,501.05735000000004,495.75,516.725
20240522_1325_S3WBLM3BJQ16_B_42,20240522_1325_S3WBLM3BJQ16,B,42,B_42,505.17995,499.43597,514.6099
20240522_1325_S3WBLM3BJQ16_Both_42,20240522_1325_S3WBLM3BJQ16,Both,42,Both_42,499.87298499999997,499.67,500.31
20240522_1325_S3WBLM3BJQ16_B_43,20240522_1325_S3WBLM3BJQ16,B,43,B_43,508.89565000000005,517.5626,518.1213
20240522_1325_S3WBLM3BJQ16_A_44,20240522_1325_S3WBLM3BJQ16,A,44,A_44,520.18685,520.5757,522.8111
20240522_1325_S3WBLM3BJQ16_Both_44,20240522_1325_S3WBLM3BJQ16,Both,44,Both_44,521.9329,522.77234,523.2901
20240522_1325_S3WBLM3BJQ16_B_45,20240522_1325_S3WBLM3BJQ16,B,45,B_45,528.33887,523.8916,533.9054
20240522_1325_S3WBLM3BJQ16_A_45,20240522_1325_S3WBLM3BJQ16,A,45,A_45,526.3956000000001,528.3996,528.8996
20240522_1325_S3WBLM3BJQ16_A_46,20240522_1325_S3WBLM3BJQ16,A,46,A_46,540.0153499999999,534.87787,551.6311
20240522_1325_S3WBLM3BJQ16_B_46,20240522_1325_S3WBLM3BJQ16,B,46,B_46,540.97452,538.6846,547.07117
20240522_1325_S3WBLM3BJQ16_Both_46,20240522_1325_S3WBLM3BJQ16,Both,46,Both_46,543.4019000000001,539.9604,548.1192
20240522_1325_S3WBLM3BJQ16_B_47,20240522_1325_S3WBLM3BJQ16,B,47,B_47,546.22365,552.3276,552.4869
20240522_1325_S3WBLM3YDEE4_B_1,20240522_1325_S3WBLM3YDEE4,B,1,B_1,283.094943,12.983742,13.862286
20240522_1325_S3WBLM3YDEE4_A_2,20240522_1325_S3WBLM3YDEE4,A,2,A_2,14.828458,16.353943,16.673174
20240522_1325_S3WBLM3YDEE4_B_3,20240522_1325_S3WBLM3YDEE4,B,3,B_3,17.9833465,18.334867,19.61275
20240522_1325_S3WBLM3YDEE4_A_4,20240522_1325_S3WBLM3YDEE4,A,4,A_4,20.017961999999997,21.142403,21.701057
20240522_1325_S3WBLM3YDEE4_B_5,20240522_1325_S3WBLM3YDEE4,B,5,B_5,22.174595,22.328245,23.206787
20240522_1325_S3WBLM3YDEE4_A_6,20240522_1325_S3WBLM3YDEE4,A,6,A_6,25.6539225,25.77125,28.9796
20240522_1325_S3WBLM3YDEE4_B_7,20240522_1325_S3WBLM3YDEE4,B,7,B_7,29.045575,31.6017,32.3199
20240522_1325_S3WBLM3YDEE4_A_8,20240522_1325_S3WBLM3YDEE4,A,8,A_8,33.528495,34.336037,35.45529
20240522_1325_S3WBLM3YDEE4_B_9,20240522_1325_S3WBLM3YDEE4,B,9,B_9,36.599768499999996,36.469498,38.8635
